,date,sen,요일,라벨
6433,2020.04.12,혼수철 특수 실종…온라인으로 돌파구 찾는 가전·렌털업계,일,0
6432,2020.04.12,中企 R&amp;D 사업 책임자 공모…중소기업기술정보진흥원,일,0
6431,2020.04.12,"중기중앙회, 수출 지원 '온라인 전시회' 참여기업 모집",일,0
6430,2020.04.12,유통업계 '핫이슈'로 떠오른 라이브커머스,일,0
6429,2020.04.12,백화점 '명품 불패'가 계속 된다고?,일,0
6428,2020.04.12,65인치 스마트TV가 55만원,일,0
6427,2020.04.12,"""지난해 국민 평균 7.6회 국내여행, 98만원 지출""",일,0
6426,2020.04.12,코로나19 국내 車 산업 역습…기아차 수출공장 가동중단할 듯,일,0
6536,2020.04.19,"[단독] ""온라인 예배시대 헌금은 앱으로""…국민은행, 교회전용 결제앱 출시",일,0
6535,2020.04.19,'구조조정 숙제' 잔뜩 떠안은 産銀…재무건전성 우려에 '증자론' 솔솔,일,0
6534,2020.04.19,대한항공 날개 묶인 틈타…3자연합 '한진칼 지분' 조원태 추월,일,0
6533,2020.04.19,"美 ITC ""SK이노 조기패소 판결 재검토""",일,0
6532,2020.04.19,"21일, 두산중공업 '운명의 날'",일,0
6531,2020.04.19,"르노삼성, 결국 '삼성' 떼나",일,0
6537,2020.04.19,KB금융그룹 '착한 소비운동'…회사 주변 식당에 3억원 선결제,일,0
6529,2020.04.19,20조 이상 항공 등 기간산업 대책 나온다…고용유지 조건(종합),일,0
6528,2020.04.19,라임 펀드판매사 '배드뱅크' 설립해 부실펀드 처리 추진,일,0
6527,2020.04.19,"김용범 기재부 차관 ""고용안전망에 사각지대…응급조치 필요""",일,0
6526,2020.04.19,"폴크스바겐, 코로나19 사태 속 1분기 판매량 23% 감소",일,0
6525,2020.04.19,주유소 휘발유가격 12주째 하락…두바이유 20달러선도 위협,일,0
6524,2020.04.19,"""민자고속도로 통행료 안 내면 강제징수 합니다""",일,0
6530,2020.04.19,"SK에너지 ""석유산업 위기 '디·디·디'로 극복""",일,0
6551,2020.04.20,넥센마저…'타이어 빅3' 공장 모두 셧다운,월,0
6550,2020.04.20,'방역지원금 부정수령 의혹' 서울 버스회사 대표 5명 입건,월,0
6549,2020.04.20,"현대차 임원, 임금 20% 무기한 반납…롯데지주·쇼핑도 석달간 20% 덜 받아",월,0
6548,2020.04.20,"셀리턴, 맞춤형 피부관리 '뷰티 카운셀링' 개시",월,0
6547,2020.04.20,화훼농가 돕기 릴레이 '플라워 버킷 챌린지'…하현회 부회장이 한준호 회장 지목한 이유는,월,0
6546,2020.04.20,"""소규모 다중이용시설 감염병 취약…환기설비 유지관리 의무화해야""",월,0
6545,2020.04.20,"LS전선, 네덜란드서 1천342억원 규모 해저케이블 사업 수주",월,0
6544,2020.04.20,"라임 펀드판매사들, 부실펀드 처리할 '배드뱅크' 논의(종합)",월,0
6542,2020.04.20,"LS전선, 1342억 해저케이블 수주",월,0
6541,2020.04.20,"쌍용차 노사, 올해 임금 동결 합의",월,0
6540,2020.04.20,'방역지원금 부정수령 의혹' 서울 버스회사 대표 5명 입건(종합),월,0
6539,2020.04.20,"스페인 경제, 최악의 경우 올해 13.6% 축소 전망",월,0
6538,2020.04.20,"현대차 수소연료전지시스템, 미국·유럽에 수출한다",월,0
6543,2020.04.20,"LS전선, 네덜란드서 해저케이블 공급 사업 수주",월,0
6593,2020.04.23,"대한통운, 물류기술연구소 출범",목,0
6592,2020.04.23,"공영쇼핑, 업계 최초 상품평가위원회 화상 진행",목,0
6591,2020.04.23,양배추·시금치 가격 오름세…수확철 끝나자 생산량 급감,목,0
6590,2020.04.23,"신세계百, 중소기업 특별전",목,0
6589,2020.04.23,佛 럭셔리 여성복의 변신…한국인 체형에 맞춘 랑방컬렉션 매출 질주,목,0
6588,2020.04.23,"기재부 ""전국민 긴급재난지원금 추가재원 국채발행 통해 조달""",목,0
6587,2020.04.23,수출 감소에…기아차 소하리·광주2공장 27일∼5월8일 '셧다운'(종합),목,0
6586,2020.04.23,"LG전자 창원공장 일부 조업 중단…""코로나발 수요감소 대응""",목,0
6584,2020.04.23,'동학개미운동'에 삼성전자 주주 석달 새 100만명 늘어…154%↑,목,0
6583,2020.04.23,"기재부, 코로나지원금 '전국민 지급' 선회",목,0
6582,2020.04.23,대한항공도 1조 수혈 받는다,목,0
6580,2020.04.23,"JP모건, 올해 한국 경제성장률 전망 0%로 하향",목,0
6585,2020.04.23,"금감원, WTI원유 선물 연계 ETN·ETF 소비자경보 2차 발령(종합)",목,0
6581,2020.04.23,"'코로나 지원금 70%' 고수하던 홍남기, 총리 경고 9시간 만에 항복",목,0
6763,2020.05.03,"靑 '전국민 고용보험' 과제 언급…기재차관 ""고용제도 보수해야""(종합)",일,0
6764,2020.05.03,"S&amp;P ""한국 올 성장률 마이너스로 떨어져도 내년엔 5% 이상 반등""",일,0
6765,2020.05.03,전통시장은 이미 코로나 이전으로 …,일,0
6766,2020.05.03,연휴에 여행 대신 '명품백' 질렀다,일,0
6767,2020.05.03,"""입으면 시원해져요""…여름 패션 키워드 '냉감 소재'",일,0
6768,2020.05.03,"롯데마트, 토마토 소비촉진 행사",일,0
6771,2020.05.03,"CU, 제로페이 5% 추가 할인",일,0
6770,2020.05.03,"이마트, 무항생제 생닭만 판매",일,0
6772,2020.05.03,완구업계 '언택트 제품' 출시 봇물,일,0
6773,2020.05.03,수출 중소기업에 최대 1억 지원,일,0
6774,2020.05.03,펫 드라이룸·공기청정기…반려동물 공략 나선 소형 가전업체,일,0
6762,2020.05.03,"홍남기 ""생활방역 전환은 경제회복 불씨 댕길 티핑포인트""",일,0
6769,2020.05.03,"세븐일레븐, 가족사랑 선물세트",일,0
6775,2020.05.03,"현대·기아차, 美서 투싼·팰리세이드 앞세워 '4월 공포' 넘겨",일,0
6761,2020.05.03,"현대·기아차, 美서 투싼·팰리세이드 앞세워 '4월 공포' 넘겨",일,0
6759,2020.05.03,수출 중소기업에 최대 1억 지원,일,0
6760,2020.05.03,펫 드라이룸·공기청정기…반려동물 공략 나선 소형 가전업체,일,0
6748,2020.05.03,"홍남기 ""생활방역 전환은 경제회복 불씨 댕길 티핑포인트""",일,0
6749,2020.05.03,"靑 '전국민 고용보험' 과제 언급…기재차관 ""고용제도 보수해야""(종합)",일,0
6751,2020.05.03,전통시장은 이미 코로나 이전으로 …,일,0
6752,2020.05.03,연휴에 여행 대신 '명품백' 질렀다,일,0
6750,2020.05.03,"S&amp;P ""한국 올 성장률 마이너스로 떨어져도 내년엔 5% 이상 반등""",일,0
6754,2020.05.03,"롯데마트, 토마토 소비촉진 행사",일,0
6755,2020.05.03,"세븐일레븐, 가족사랑 선물세트",일,0
6756,2020.05.03,"이마트, 무항생제 생닭만 판매",일,0
6757,2020.05.03,"CU, 제로페이 5% 추가 할인",일,0
6758,2020.05.03,완구업계 '언택트 제품' 출시 봇물,일,0
6753,2020.05.03,"""입으면 시원해져요""…여름 패션 키워드 '냉감 소재'",일,0
6852,2020.05.06,"'K방역' 전수받은 우즈벡, ""경협 극대화"" 화답…부총리 화상회의",수,0
6848,2020.05.06,코로나19로 깊은 수렁 빠진 여행업계…1·2위 업체도 적자 기록,수,0
6849,2020.05.06,"이재용 사과, '국정농단사건' 파기환송심 결과에 영향 미칠까(종합)",수,0
6850,2020.05.06,[종합] 방사광 가속기 후보지 나주냐 청주냐…8일 최종 발표,수,0
6851,2020.05.06,수출입·신한銀 '금융협력' 협약,수,0
6853,2020.05.06,"DB금투 ""삼광글라스 합병비율 부적절"" 보고서 냈다 철회",수,0
6847,2020.05.06,글로벌 완성차업계 코로나19에 '휘청'…실적 악화 현실화,수,0
6855,2020.05.06,국고채 금리 1·3년물 역대 최저…장기물은 상승(종합),수,0
6856,2020.05.06,"박용만 상의회장 ""기업 재난지원금 기부, 자발적으로 해야""",수,0
6857,2020.05.06,코로나19 직격탄 맞은 하나투어…매출 작년 대비 '반토막',수,0
6858,2020.05.06,기간산업안정기금 의결권 행사 두가지 예외 명시,수,0
6859,2020.05.06,"하나투어, 코로나19로 적자 전환…매출 전년 대비 '반토막'(종합)",수,0
6854,2020.05.06,이재용 고개 숙이니 삼성그룹株 올랐다,수,0
6846,2020.05.06,"뉴욕증시, 경제 재개 기대감에 상승 출발",수,0
6832,2020.05.06,"뉴욕증시, 경제 재개 기대감에 상승 출발",수,0
6844,2020.05.06,기간산업안정기금 의결권 행사 두가지 예외 명시,수,0
6845,2020.05.06,"하나투어, 코로나19로 적자 전환…매출 전년 대비 '반토막'(종합)",수,0
6833,2020.05.06,글로벌 완성차업계 코로나19에 '휘청'…실적 악화 현실화,수,0
6834,2020.05.06,코로나19로 깊은 수렁 빠진 여행업계…1·2위 업체도 적자 기록,수,0
6836,2020.05.06,[종합] 방사광 가속기 후보지 나주냐 청주냐…8일 최종 발표,수,0
6837,2020.05.06,수출입·신한銀 '금융협력' 협약,수,0
6835,2020.05.06,"이재용 사과, '국정농단사건' 파기환송심 결과에 영향 미칠까(종합)",수,0
6839,2020.05.06,"DB금투 ""삼광글라스 합병비율 부적절"" 보고서 냈다 철회",수,0
6840,2020.05.06,이재용 고개 숙이니 삼성그룹株 올랐다,수,0
6841,2020.05.06,국고채 금리 1·3년물 역대 최저…장기물은 상승(종합),수,0
6842,2020.05.06,"박용만 상의회장 ""기업 재난지원금 기부, 자발적으로 해야""",수,0
6843,2020.05.06,코로나19 직격탄 맞은 하나투어…매출 작년 대비 '반토막',수,0
6838,2020.05.06,"'K방역' 전수받은 우즈벡, ""경협 극대화"" 화답…부총리 화상회의",수,0
6960,2020.05.10,"SK에너지, 미얀마 정부에 진단키트 지원",일,0
6961,2020.05.10,외벽에 '코로나 극복 하트' 밝힌 갤러리아백화점,일,0
6962,2020.05.10,"""좋은 위기를 낭비하지 말라""…'코로나 이후' 지침서 만든 롯데",일,0
6963,2020.05.10,포스트 코로나 시대 대비 나선 롯데…지침서 경영진에 배포,일,0
6964,2020.05.10,먹기 좋게 잘랐어요,일,0
6967,2020.05.10,"SSG닷컴, 해외 명품 선주문 할인",일,0
6966,2020.05.10,"세븐일레븐, 무지개 마카롱 출시",일,0
6968,2020.05.10,"롯데마트, 기능성 침구 할인판매",일,0
6969,2020.05.10,"이마트24, PB컵라면 용기에 광고",일,0
6970,2020.05.10,"국내 전기버스 '강자' 에디슨모터스 ""테슬라에 도전""",일,0
6959,2020.05.10,"에미레이트항공 ""여행 수요 회복에 적어도 18개월 걸려""",일,0
6965,2020.05.10,"""햄연지 아빠입니다""…유튜브서 먹방한 오뚜기 회장님",일,0
6958,2020.05.10,"현대차, 차세대 전기차 내년초 출시…울산에 전기차 전용 라인",일,0
6971,2020.05.10,로봇이 치킨 튀기고 커피 내리고…'요리봇' 도입 확산,일,0
6956,2020.05.10,"국내 전기버스 '강자' 에디슨모터스 ""테슬라에 도전""",일,0
6944,2020.05.10,"현대차, 차세대 전기차 내년초 출시…울산에 전기차 전용 라인",일,0
6945,2020.05.10,"에미레이트항공 ""여행 수요 회복에 적어도 18개월 걸려""",일,0
6946,2020.05.10,"SK에너지, 미얀마 정부에 진단키트 지원",일,0
6947,2020.05.10,외벽에 '코로나 극복 하트' 밝힌 갤러리아백화점,일,0
6948,2020.05.10,"""좋은 위기를 낭비하지 말라""…'코로나 이후' 지침서 만든 롯데",일,0
6949,2020.05.10,포스트 코로나 시대 대비 나선 롯데…지침서 경영진에 배포,일,0
6957,2020.05.10,로봇이 치킨 튀기고 커피 내리고…'요리봇' 도입 확산,일,0
6951,2020.05.10,"""햄연지 아빠입니다""…유튜브서 먹방한 오뚜기 회장님",일,0
6952,2020.05.10,"세븐일레븐, 무지개 마카롱 출시",일,0
6953,2020.05.10,"SSG닷컴, 해외 명품 선주문 할인",일,0
6954,2020.05.10,"롯데마트, 기능성 침구 할인판매",일,0
6955,2020.05.10,"이마트24, PB컵라면 용기에 광고",일,0
6950,2020.05.10,먹기 좋게 잘랐어요,일,0
6987,2020.05.11,"뉴욕증시, 한·중·독 코로나19 재유행 우려에 하락 출발",월,0
6988,2020.05.11,"삼척시, 올해 수소차 172대 보급…74억 투입",월,0
6989,2020.05.11,"테슬라, 정부 반대 무시하고 공장 재가동",월,0
6990,2020.05.11,"사우디 ""원유, 6월에는 하루 100만 배럴 더 감산""",월,0
6991,2020.05.11,"""중국, 코로나19로 연말 9%대 실업률·사회불안 우려""",월,0
6992,2020.05.11,주민 폭행에 극단선택 경비원…경비초소 분향소엔 주민 추모물결(종합2보),월,0
6995,2020.05.11,경기도 '착한여행 캠페인' 첫날…관광지 17곳 입장권 '완판',월,0
6994,2020.05.11,'초슈퍼예산' 총괄 기재부 예산실장에 안도걸 예산총괄심의관,월,0
6996,2020.05.11,"미래에셋 미국 호텔인수 취소 소송전, 오는 8월 시작",월,0
6997,2020.05.11,GS칼텍스 1분기 영업적자 1조 넘었다…창사 후 최악 실적,월,0
6998,2020.05.11,"미래에셋 美호텔인수 취소 둘러싼 소송, 8월 첫 재판(종합)",월,0
6986,2020.05.11,사우디 솔선수범에 쿠웨이트도 추가 감산…'일 8만 배럴',월,0
6993,2020.05.11,"5대그룹 임원들, 긴급재난지원금 자발적 기부한다",월,0
6999,2020.05.11,"강남구 프리미엄 독서실 작심 대표 ""대학진학 대신 창업…'K독서실' 수출하겠다""",월,0
6985,2020.05.11,"강남구 프리미엄 독서실 작심 대표 ""대학진학 대신 창업…'K독서실' 수출하겠다""",월,0
6983,2020.05.11,GS칼텍스 1분기 영업적자 1조 넘었다…창사 후 최악 실적,월,0
6984,2020.05.11,"미래에셋 美호텔인수 취소 둘러싼 소송, 8월 첫 재판(종합)",월,0
6972,2020.05.11,사우디 솔선수범에 쿠웨이트도 추가 감산…'일 8만 배럴',월,0
6973,2020.05.11,"뉴욕증시, 한·중·독 코로나19 재유행 우려에 하락 출발",월,0
6974,2020.05.11,"삼척시, 올해 수소차 172대 보급…74억 투입",월,0
6976,2020.05.11,"사우디 ""원유, 6월에는 하루 100만 배럴 더 감산""",월,0
6975,2020.05.11,"테슬라, 정부 반대 무시하고 공장 재가동",월,0
6978,2020.05.11,주민 폭행에 극단선택 경비원…경비초소 분향소엔 주민 추모물결(종합2보),월,0
6979,2020.05.11,"5대그룹 임원들, 긴급재난지원금 자발적 기부한다",월,0
6980,2020.05.11,'초슈퍼예산' 총괄 기재부 예산실장에 안도걸 예산총괄심의관,월,0
6981,2020.05.11,경기도 '착한여행 캠페인' 첫날…관광지 17곳 입장권 '완판',월,0
6982,2020.05.11,"미래에셋 미국 호텔인수 취소 소송전, 오는 8월 시작",월,0
6977,2020.05.11,"""중국, 코로나19로 연말 9%대 실업률·사회불안 우려""",월,0
7047,2020.05.13,화력발전소 있는 충남 4개 시·군 '지역자원시설세 인상' 맞손,수,0
7044,2020.05.13,"현대글로비스, 中 냉장 물류시장 진출",수,0
7045,2020.05.13,"日서 두 달 만에 돌아온 신동빈, 실적 악화 계열사 직접 챙긴다",수,0
7046,2020.05.13,"야놀자, 직원 코로나19 확진에 강남 본사·사무실 폐쇄",수,0
7048,2020.05.13,쪼그라드는 국내 타일시장…'포슬린 타일'로 돌파구 찾는다,수,0
7055,2020.05.13,흙 무너짐 막는 '철벽 기술'…포스코·롯데·SK건설 공동개발,수,0
7050,2020.05.13,대한항공 1조 유상증자…최대주주 한진칼 3000억 마련 '발등의 불',수,0
7052,2020.05.13,QM3 잇는 소형 SUV…르노삼성 '캡처' 출시,수,0
7053,2020.05.13,"손경식 회장 ""법인세 낮춰 투자 유도할 때""",수,0
7054,2020.05.13,"로얄앤컴퍼니, 새 슬로건 '건강한 욕실로'",수,0
7043,2020.05.13,최악 고용 성적표 받은 날 '소주성 확대' 외친 홍장표,수,0
7049,2020.05.13,중소·벤처기업 스마트화에 93억 쏜다,수,0
7042,2020.05.13,이재용·정의선 단독 회동…현대차-삼성 전기차 배터리 첫 논의,수,0
7051,2020.05.13,종목장세에 액티브 펀드 선전…1개월 수익률 인덱스 앞질러,수,0
7040,2020.05.13,"로얄앤컴퍼니, 새 슬로건 '건강한 욕실로'",수,0
7041,2020.05.13,흙 무너짐 막는 '철벽 기술'…포스코·롯데·SK건설 공동개발,수,0
7029,2020.05.13,최악 고용 성적표 받은 날 '소주성 확대' 외친 홍장표,수,0
7030,2020.05.13,"현대글로비스, 中 냉장 물류시장 진출",수,0
7031,2020.05.13,"日서 두 달 만에 돌아온 신동빈, 실적 악화 계열사 직접 챙긴다",수,0
7032,2020.05.13,"야놀자, 직원 코로나19 확진에 강남 본사·사무실 폐쇄",수,0
7033,2020.05.13,화력발전소 있는 충남 4개 시·군 '지역자원시설세 인상' 맞손,수,0
7028,2020.05.13,이재용·정의선 단독 회동…현대차-삼성 전기차 배터리 첫 논의,수,0
7035,2020.05.13,중소·벤처기업 스마트화에 93억 쏜다,수,0
7036,2020.05.13,대한항공 1조 유상증자…최대주주 한진칼 3000억 마련 '발등의 불',수,0
7037,2020.05.13,종목장세에 액티브 펀드 선전…1개월 수익률 인덱스 앞질러,수,0
7038,2020.05.13,QM3 잇는 소형 SUV…르노삼성 '캡처' 출시,수,0
7039,2020.05.13,"손경식 회장 ""법인세 낮춰 투자 유도할 때""",수,0
7034,2020.05.13,쪼그라드는 국내 타일시장…'포슬린 타일'로 돌파구 찾는다,수,0
7268,2020.05.21,'영국 경제 바닥 찍었나'…5월 종합 PMI 속보치 상승,목,0
7270,2020.05.21,경기도 재난기본소득 차별거래 적발 총 111건…내달 세무조사(종합),목,0
7271,2020.05.21,새만금 육상태양광 3구역 우선협상대상자에 새만금세빛발전소,목,0
7272,2020.05.21,"이지젯, 6월 15일부터 일부 항공편 운항 재개키로",목,0
7273,2020.05.21,대구시-기술보증기금 최대 1천억 추가 기업보증,목,0
7276,2020.05.21,"마트가 온라인과 경쟁하는 법…""○○○로 붙어보자""",목,0
7275,2020.05.21,집에서 '세계 미식여행' 떠나요,목,0
7267,2020.05.21,손실 우려 숨기고 라임펀드 수천억 판매 대신증권 前센터장 구속,목,0
7277,2020.05.21,"'일본 브랜드 불매'에 매출 급감…GU, 한국 떠난다",목,0
7278,2020.05.21,봄 농사 풍년에 출하량 늘어…배추·양배추 가격 안정세,목,0
7279,2020.05.21,"창호부품 3G테크의 장수 비결…""매출 45%는 해외서 올리죠""",목,0
7274,2020.05.21,"'갈팡질팡' 가계동향 소득·지출 재통합…""이전과 비교 불가""",목,0
7266,2020.05.21,손실 숨기고 라임펀드 2480억 판매 대신증권 前센터장 구속,목,0
7269,2020.05.21,"[종합] 경기도 재난기본소득 차별거래 111건 적발…""소탐대실 말라""",목,0
7264,2020.05.21,봄 농사 풍년에 출하량 늘어…배추·양배추 가격 안정세,목,0
7265,2020.05.21,"창호부품 3G테크의 장수 비결…""매출 45%는 해외서 올리죠""",목,0
7253,2020.05.21,손실 우려 숨기고 라임펀드 수천억 판매 대신증권 前센터장 구속,목,0
7254,2020.05.21,'영국 경제 바닥 찍었나'…5월 종합 PMI 속보치 상승,목,0
7255,2020.05.21,"[종합] 경기도 재난기본소득 차별거래 111건 적발…""소탐대실 말라""",목,0
7256,2020.05.21,경기도 재난기본소득 차별거래 적발 총 111건…내달 세무조사(종합),목,0
7257,2020.05.21,새만금 육상태양광 3구역 우선협상대상자에 새만금세빛발전소,목,0
7252,2020.05.21,손실 숨기고 라임펀드 2480억 판매 대신증권 前센터장 구속,목,0
7259,2020.05.21,대구시-기술보증기금 최대 1천억 추가 기업보증,목,0
7260,2020.05.21,"'갈팡질팡' 가계동향 소득·지출 재통합…""이전과 비교 불가""",목,0
7261,2020.05.21,집에서 '세계 미식여행' 떠나요,목,0
7262,2020.05.21,"마트가 온라인과 경쟁하는 법…""○○○로 붙어보자""",목,0
7263,2020.05.21,"'일본 브랜드 불매'에 매출 급감…GU, 한국 떠난다",목,0
7258,2020.05.21,"이지젯, 6월 15일부터 일부 항공편 운항 재개키로",목,0
7436,2020.05.27,속초 최고층 아파트 '속초디오션자이' 청약률 17대 1,수,0
7437,2020.05.27,"3자연합 ""한진칼이 경영권 방어 위해 3자배정 유상증자 하면 위법""",수,0
7438,2020.05.27,"유명희 통상교섭본부장 ""코로나19로 경제 민족주의 본격화""",수,0
7439,2020.05.27,"""첨단기술로 저작권 보호""…한류콘텐츠 해외진출 길 넓힌다",수,0
7440,2020.05.27,"현대·기아차, 2022년 출시 전기차에 LG화학 배터리도 쓴다",수,0
7443,2020.05.27,"두산중공업, 정상화 방안 조만간 확정…추가 지원 가능성↑",수,0
7442,2020.05.27,인천 송도에 스타트업 육성 공간 만든다,수,0
7444,2020.05.27,"금융위 ""은행 키코 피해 배상 은행법 위반은 아니다""",수,0
7445,2020.05.27,두산중공업 정상화 방안 가시권…채권단 추가 지원할 듯(종합),수,0
7446,2020.05.27,"반도건설, 한진칼 지분 더 샀나…한진 경영권 분쟁 재점화",수,0
7435,2020.05.27,"서울 시영주차장, 과태료 체납차량 자동단속…입차 즉시 적발",수,0
7441,2020.05.27,"한샘, 리모델링에도 인체 무해한 자재",수,0
7434,2020.05.27,"현대모비스 올해 2,000여 개 R&amp;D 사업 추진…1조 원 투자",수,0
7447,2020.05.27,현대중공업·미포조선 무용제 도료 '원 코트 시스템' 인증 획득(종합),수,0
7432,2020.05.27,"반도건설, 한진칼 지분 더 샀나…한진 경영권 분쟁 재점화",수,0
7420,2020.05.27,"현대모비스 올해 2,000여 개 R&amp;D 사업 추진…1조 원 투자",수,0
7421,2020.05.27,"서울 시영주차장, 과태료 체납차량 자동단속…입차 즉시 적발",수,0
7422,2020.05.27,속초 최고층 아파트 '속초디오션자이' 청약률 17대 1,수,0
7423,2020.05.27,"3자연합 ""한진칼이 경영권 방어 위해 3자배정 유상증자 하면 위법""",수,0
7424,2020.05.27,"유명희 통상교섭본부장 ""코로나19로 경제 민족주의 본격화""",수,0
7425,2020.05.27,"""첨단기술로 저작권 보호""…한류콘텐츠 해외진출 길 넓힌다",수,0
7433,2020.05.27,현대중공업·미포조선 무용제 도료 '원 코트 시스템' 인증 획득(종합),수,0
7427,2020.05.27,"한샘, 리모델링에도 인체 무해한 자재",수,0
7428,2020.05.27,인천 송도에 스타트업 육성 공간 만든다,수,0
7429,2020.05.27,"두산중공업, 정상화 방안 조만간 확정…추가 지원 가능성↑",수,0
7430,2020.05.27,"금융위 ""은행 키코 피해 배상 은행법 위반은 아니다""",수,0
7431,2020.05.27,두산중공업 정상화 방안 가시권…채권단 추가 지원할 듯(종합),수,0
7426,2020.05.27,"현대·기아차, 2022년 출시 전기차에 LG화학 배터리도 쓴다",수,0
7681,2020.06.10,"금융당국, 토스·페이 등 간편결제 보안결함 일제 점검",수,0
7685,2020.06.10,한달 이상 무급휴직 땐 최대 150만원 지원,수,0
7684,2020.06.10,2030년 울산에 6GW 부유식 해상풍력발전단지 조성,수,0
7683,2020.06.10,성윤모 장관 “비대면 유통 인프라 확대”,수,0
7682,2020.06.10,진료예약에 보험청구까지 카드사 앱 하나로 'OK',수,0
7680,2020.06.10,코로나 피해 기업 찾은 윤종원 기업은행장,수,0
7679,2020.06.10,"""자리 욕심 내는 조직으로 찍혔다""…복지부의 속앓이",수,0
7678,2020.06.10,"OECD ""세계경제 곡예사 줄 위 신세…2차대전후 최악""",수,0
7676,2020.06.10,"이용섭 광주시장, 경제자유구역 첨단업종 법인세 감면 요청(종합)",수,0
7675,2020.06.10,"부산금융단지 노조 ""정주여건 개선 없으면 서울 유턴 운동""",수,0
7674,2020.06.10,"OECD, 한국 경제 성장률 -1.2% 전망…회원국 중 가장 양호",수,0
7673,2020.06.10,"위펀, 공유오피스 전용 렌탈 시장 진출",수,0
7672,2020.06.10,"남아공 봉쇄령 완화에 살인사건 급증…""술 판매 재개 탓""",수,0
7677,2020.06.10,"OECD ""세계 경제 2차 대전 이후 최악""",수,0
7695,2020.06.11,"""기술특례 상장 기술평가 간소화…혁신기업 상장 촉진""",목,0
7696,2020.06.11,"기업은행, 디스커버리펀드 투자자에 원금 50% 선지급",목,0
7699,2020.06.11,"쿠팡 ""코로나19 자가격리 일용직 2천600명에게 100만원씩 지급""",목,0
7698,2020.06.11,"쿠팡, 코로나19 자가격리 일용직 2600명에 100만원씩 준다",목,0
7694,2020.06.11,"쿠팡 ""코로나19 자가격리 일용직 2천600명에게 100만원씩 지급""(종합)",목,0
7697,2020.06.11,대한항공 항공기 정비,목,0
7693,2020.06.11,"셀트리온, 3300억원짜리 M&amp;A…日 다케다 아태지역 사업 인수",목,0
7688,2020.06.11,"이재용측, 수사심의위 개최에 ""국민의 뜻 반영 결정에 감사""",목,0
7691,2020.06.11,아시아나 매각 재협상 '싸움판'에 은근히 産銀 편드는 은성수,목,0
7690,2020.06.11,"유니레버, 영국-네덜란드 법인 영국 지주회사로 통합",목,0
7689,2020.06.11,"장원기 전 삼성전자 사장, 중국 반도체 기업 부회장으로 영입",목,0
7687,2020.06.11,"[속보] 뉴욕증시, 급락 출발…코로나 재유행·경기 회복 지연 우려",목,0
7686,2020.06.11,"美 다우지수, 장중 900포인트 빠져…나스닥도 '주춤'",목,0
7692,2020.06.11,내년 최저임금 심의 시작…노동계·경영계 입장차 '뚜렷',목,0
7736,2020.06.14,"금융위 ""모든 전자금융사고…은행·증권사 등이 1차 책임""",일,0
7740,2020.06.14,"손태승 우리금융 회장, 젊은 직원들과 '소통'",일,0
7739,2020.06.14,LG전자 올레드 TV…'인류의 컬러' 새 광고,일,0
7738,2020.06.14,캠코 자산 매입 '첫 타자' 대한항공 유력,일,0
7737,2020.06.14,"효성 수입차 사업, 벤츠에 웃고 도요타로 울고",일,0
7741,2020.06.14,쌍용차 사면초가…마힌드라 '손 떼겠다' 또 언급,일,0
7735,2020.06.14,[모십니다] '제48회 산업경쟁력포럼' 18일 열립니다,일,0
7733,2020.06.14,SK '코로나 이후 사회적 투자' 웹세미나,일,0
7732,2020.06.14,금융사 예금보험료 산정…1등급·3등급 소폭 증가(종합),일,0
7731,2020.06.14,"대한상의 ""저신용등급 회사채 매입 기구 시급""",일,0
7730,2020.06.14,[포토] 당도 높은 체리,일,0
7729,2020.06.14,"민식이법에 운전자보험 가입?…금감원 ""자차보험 특약 더 저렴""",일,0
7728,2020.06.14,"신용카드 정보 대량 유출 정황…경찰 ""금감원 협조 안돼""",일,0
7734,2020.06.14,"PI첨단소재 김태림 대표 ""디스플레이 신소재 M&amp;A 나설 것""",일,0
7782,2020.06.17,[포토] 전기차 산업단지 방문한 정세균 총리,수,0
7781,2020.06.17,"[포토] 신한금융, 점자 교보재 만들기 봉사",수,0
7780,2020.06.17,완주 모바일 쇼핑몰 2곳 '연락두절'…미환불 피해 4천만원 넘어,수,0
7779,2020.06.17,"""삼성, 화웨이 '반도체 공급' 요청 거절할 듯…美제재 동참""",수,0
7778,2020.06.17,"[포토] 스타벅스, 문화유산보존기금 전달",수,0
7777,2020.06.17,"함영철 전무, 손병락 명장 등 29명 '철의 날' 포상",수,0
7783,2020.06.17,짠테크 성공 포인트? 흩어진 포인트 찾기,수,0
7775,2020.06.17,[르포] 항공제조산업 메카 KAI 사천공장을 가다(종합),수,0
7774,2020.06.17,"홍남기 ""재난지원금 2차 지급 찬성안해…더 어려운 계층에 지원해야""",수,0
7773,2020.06.17,"""미중, 무역전쟁 치르다 둘다 국가경쟁력 급격히 추락""(종합)",수,0
7772,2020.06.17,"선주협회, 수출입은행 찾아 ""해운업계 유동성 고갈 심각""",수,0
7771,2020.06.17,"'회삿돈으로 선산 명당 조성' 박삼구 금호 전 회장, 무혐의 처분",수,0
7770,2020.06.17,"증선위, WFM 등 4곳에 공시 위반으로 과징금 제재",수,0
7776,2020.06.17,정주영·이병철·구인회·박두병…웹툰으로 부활한 '1세대 창업주',수,0
7834,2020.06.21,"""라이브 커머스 성공하려면 펭수처럼 단단한 팬덤 키워라""",일,0
