,date,sen,요일,라벨
8269,2020.07.22,"'미스터피자' 주인 바뀐다…MP그룹, 사모펀드에 팔려",수,0
8267,2020.07.22,삼성 준법감시위-7개 계열사 공동으로 준법경영 '열공'(종합),수,0
8273,2020.07.22,케이뱅크 새 최대주주에 BC카드…영업 정상화 채비(종합),수,0
8265,2020.07.22,"제주항공, 결국 이스타항공 인수 포기…이르면 23일 공식선언",수,0
8264,2020.07.22,"[속보] 제주항공, 이스타항공 인수 포기…23일 통보 전망",수,0
8263,2020.07.22,"[종합] 제주항공, 이스타항공 인수 포기…23일 통보 전망",수,0
8262,2020.07.22,"제주항공, 결국 이스타항공 인수 포기…이르면 23일 공식선언(종합)",수,0
8261,2020.07.22,"뉴욕증시, 코로나19 백신 기대에 소폭 상승 출발",수,0
8260,2020.07.22,"제주항공, 결국 이스타항공 인수 포기",수,0
8266,2020.07.22,'지금 아니면 못산다'…30대 서울 아파트 '공황구매' 계속,수,0
8286,2020.07.23,ADT캡스·정보통신조합 MOU,목,0
8285,2020.07.23,"은성수 ""코로나 피해기업 이자상환 유예 연장할 듯""",목,0
8284,2020.07.23,경동나비엔·지역난방공사 등 에너지절약형 시스템 보급 협력,목,0
8283,2020.07.23,"홍남기 ""기본소득 논의는 장기 과제""",목,0
8282,2020.07.23,"3자연합, 한진칼 신주인수권 공개매수…지분율 유지 목적(종합)",목,0
8281,2020.07.23,중국 톈원 1호 발사로 '미국 독무대' 화성 탐사에 도전장,목,0
8287,2020.07.23,"현대렌탈, 샤워필터 렌털료 면제",목,0
8279,2020.07.23,메디힐 마스크팩 540억 중동 수출,목,0
8280,2020.07.23,"OLED 리더십 굳힌다…LG디스플레이, 중국 광저우 공장 본격 양산",목,0
8274,2020.07.23,'코로나 극복' 노사정 합의…끝내 걷어차버린 민주노총,목,0
8275,2020.07.23,노사정 합의 끝내 걷어찬 민주노총…지도부 사퇴키로 [종합],목,0
8277,2020.07.23,서울 용산 정비창 용적률 더 높여 아파트 1만가구 이상 짓는다,목,0
8276,2020.07.23,"현대차, 수소트럭 사업 키운다…""2030년 유럽 점유율 15%""",목,0
8278,2020.07.23,"미쓰비시車, 38년 역사 '파제로' 생산 내년 중단…공장 폐쇄",목,0
8329,2020.07.26,[포토] 춘천 캠핑장에 'LG 디오스 팝업 키친',일,1
8328,2020.07.26,교원 공부방 300개점 돌파,일,1
8327,2020.07.26,"산단공, 운전자금 10억 지원",일,1
8326,2020.07.26,중기부 '온라인 전시관' 확대…헬스케어·뷰티·IT 분야 소개,일,1
8325,2020.07.26,미세먼지·자외선 차단 '왜건형 유모차',일,1
8324,2020.07.26,"현대백화점, 라이브커머스 강좌",일,1
8323,2020.07.26,화장하는 남자들…뷰티템 잘 팔린다,일,1
8322,2020.07.26,"""유통업 생존…뭘 샀나 말고 왜 샀나를 질문하라""",일,1
8321,2020.07.26,"산업부, 포항지진 피해구제 지원대상·지원금 기준 마련",일,1
8320,2020.07.26,[모십니다] '2020 올해의 브랜드 대상' 국민 투표로 뽑습니다,일,1
8319,2020.07.26,[포토] 우유·버터·계란 NO…건강빵 맛보세요,일,1
8318,2020.07.26,운전하다 사고당한 동물 발견하면…내비게이션으로 음성 신고,일,1
8317,2020.07.26,상반기 전기차 시장 독주한 테슬라…보조금 43% 독식,일,1
8316,2020.07.26,"롯데온, 휴가용품 할인 판매",일,1
8342,2020.07.27,[김상무 &amp; 이부장] 인사평가 때마다 머리 싸매는 상사들,월,1
8341,2020.07.27,"기보, 국내 첫 특허 공제 대출…특허 출원·소송 비용 빌려줘",월,1
8340,2020.07.27,"절반이 IT 인력…""교육업체야 AI업체야""",월,1
8339,2020.07.27,구광모 LG 회장 '조용한 선행'…국제백신연구소에 10억 기탁,월,1
8338,2020.07.27,"대구신세계, 해외 유명브랜드 대전",월,1
8337,2020.07.27,"제주항공, 유상증자 일정 일주일 늦춰…""이스타 계약 해제 반영""",월,1
8343,2020.07.27,"현대百 면세점, 저소득 미혼모 지원",월,1
8335,2020.07.27,독거노인 말동무 된 AI스피커,월,1
8334,2020.07.27,대출 풀었더니 예금 109조 폭증…'유동성함정' 빠진 코로나대책(종합),월,1
8333,2020.07.27,"제주항공, 유상증자 또 연기…""이스타 계약 해제 반영""",월,1
8332,2020.07.27,"대한항공 ""전 항공기 헤파필터 특별 점검…기내 공기 안전""",월,1
8331,2020.07.27,강소연구개발특구 지정…2025년까지 1만여명 고용창출,월,1
8330,2020.07.27,"김어준 ""집도 없으면서"" 발언에…방심위 ""문제없다""",월,1
8336,2020.07.27,"경남도, 506곳 공공 와이파이",월,1
8356,2020.07.28,"오리엔트정공 ""계열사 오리엔트바이오 주식 67억원에 취득""",화,1
8355,2020.07.28,"홍남기 ""한국판뉴딜 재원 관련 '국민 인프라 펀드' 검토""",화,1
8354,2020.07.28,[포토] 세계 최초 부생수소 발전소 준공,화,1
8353,2020.07.28,"홍남기 ""한국판뉴딜 재원 활용…'국민 인프라 펀드' 검토""",화,1
8352,2020.07.28,ITER '인공태양' 조립 시작…핵융합 상용화 실증 최종 관문 돌입(종합),화,1
8351,2020.07.28,"삼성디스플레이 ""노조 인정한다"" 노사 합의",화,1
8357,2020.07.28,"홍남기 ""주택공급대책 검토 마무리""…다음 주 발표할 듯",화,1
8349,2020.07.28,"한국노총 대구본부 ""통합 신공항은 대구·경북 유일한 희망""",화,1
8348,2020.07.28,"신한금융, 두산그룹 VC '네오플럭스' 인수",화,1
8347,2020.07.28,"두산 계열 VC 네오플럭스, 신한금융지주 '품으로'",화,1
8346,2020.07.28,"삼성디스플레이, 노조 활동 공식 인정",화,1
8345,2020.07.28,올해 우유 원유값 동결…내년 8월 이후 ℓ당 21원 인상,화,1
8344,2020.07.28,"정부 ""임대주택 공급하는 주택건설업체, 종부세인상 예외검토""",화,1
8350,2020.07.28,"신한금융, 두산그룹 네오플럭스 인수 우선협상대상자로 선정",화,1
8371,2020.07.29,T·P·O 놓칠 수 없어…품위있는 그녀의 백 '루즈앤라운지',수,1
8370,2020.07.29,톱스타처럼…'톰스타일'로 매달 변신한다,수,1
8369,2020.07.29,534m 높이 롯데월드타워 꼭대기층서 캠핑…'써머레스트 2020',수,1
8368,2020.07.29,"평범한 나, 특별하게…'얼굴 이모티콘'으로 표현하다",수,1
8367,2020.07.29,할리우드 배우의 '최애' 화장품…세계 프리미엄 브랜드 모은 라페르바,수,1
8366,2020.07.29,마스크로 상한 피부에 활력…아마존 자연 품은 세안제,수,1
8365,2020.07.29,"통합 ""與, 원전 감사 이유로 감사원장 흔들어""",수,1
8364,2020.07.29,"김현미 ""국토부 국장급 이상 다주택자 집 파는 중""",수,1
8362,2020.07.29,"김현미 ""이스타항공, 법정관리 신청할 듯…후속 조치 마련""",수,1
8361,2020.07.29,"상장사협 ""다중대표소송제 도입시 기업 피소가능성 약 4배로↑""",수,1
8360,2020.07.29,"이스타항공, 조만간 법정관리 신청할 듯",수,1
8359,2020.07.29,"시행 앞둔 임대차 3법…""집주인이 집을 팔면 어떡하나요?""(종합)",수,1
8358,2020.07.29,"보잉·GE·GM, 줄줄이 2분기 적자…코로나19로 최악 실적",수,1
8363,2020.07.29,"""중국·베트남·캄보디아 2주이내 출장 기업인에 자가격리 면제""(종합2보)",수,1
8380,2020.07.30,"홍남기 ""뉴딜펀드 마련…국민에 안정된 수익보장·투자유도""",목,0
8385,2020.07.30,대구은행 상반기 순이익 22.1% 감소한 1388억원,목,0
8384,2020.07.30,"현대로보틱스 새 노조, 성과금 합의…현대重 교섭은 하세월",목,0
8383,2020.07.30,"효성중공업 ""에브리쇼 주식 1천272억원에 추가취득""",목,0
8382,2020.07.30,"효성중공업 ""인도 계열사 주식 299억원에 추가취득""",목,0
8381,2020.07.30,"소진세 교촌 회장, 생닭 100t 기부",목,0
8379,2020.07.30,"금호타이어 비정규직노조, '임금 소송' 승소액 가압류 신청",목,0
8372,2020.07.30,"뉴욕증시, 美GDP -33% 사상 최악에 하락 출발",목,0
8377,2020.07.30,미국 2분기 성장률 -32.9%…통계집계 이래 73년만에 최악,목,0
8373,2020.07.30,미국 2분기 성장률 -32.9%…통계집계 이래 73년만에 최악(종합),목,0
8374,2020.07.30,[속보] '2주 연속 증가' 美 신규 실업수당 청구 143만건,목,0
8378,2020.07.30,"금호타이어 비정규직 노조, 회사 운영자금 통장 압류(종합)",목,0
8376,2020.07.30,[속보] 美 2분기 성장률 -32.9%…73년만에 최악,목,0
8375,2020.07.30,[2보] 미국 2분기 성장률 -32.9%…코로나로 73년만에 최악,목,0
8408,2020.08.02,"현대百, 압구정점에 톰딕슨 카페",일,1
8413,2020.08.02,"[포토] 신형 카니발 출시 기념…기아차, 아동물품 1억 지원",일,1
8412,2020.08.02,LG '건강관리 가전' 매출 2.5兆…3년 새 2.5배 성장,일,1
8411,2020.08.02,"車·조선업계, 3일부터 최장 17일 여름휴가",일,1
8410,2020.08.02,"LG생건, 뷰티 LED 기기 출시",일,1
8409,2020.08.02,"롯데百, 유아용 킥보드 전문매장",일,1
8407,2020.08.02,"이마트, 반값 루테인 출시",일,1
8402,2020.08.02,[포토] “1만원대 호주 와인 맛보세요”,일,1
8405,2020.08.02,"커피 정기구독 서비스 인기…""유명 카페 신선한 원두를 집에서…""",일,1
8404,2020.08.02,마스크도 폼나게…패션·속옷기업 생산 나서,일,1
8403,2020.08.02,맞춤형 간식 배송부터 대체 생선 개발까지…'푸디콘' 투자 나선 식품업계,일,1
8401,2020.08.02,휘발윳값 두달 만에 하락전환…하락폭은 0원대로 제자리걸음,일,1
8400,2020.08.02,"위니아대우, 국내서도 대우 뗀다",일,1
8406,2020.08.02,"11번가, 경력 개발자 100명 공채",일,1
8422,2020.08.03,무산된 재실사 카드…'아시아나 인수냐 포기냐' 기로에 선 현산,월,1
8426,2020.08.03,"현대차그룹, 차량 무상점검 등 수해지역 지원",월,1
8427,2020.08.03,"채권단, 현산에 최후통첩…美 '몽고메리 워드'까지 거론",월,1
8425,2020.08.03,"한일시멘트 재단, 37년간 장학금 등 293억원 지원",월,1
8424,2020.08.03,"""미래 스포츠 유망주 키우는데 힘 보태야죠""",월,1
8423,2020.08.03,"산은 ""LCC 추가지원 협의중…인력 구조조정 검토 대상 아냐""",월,1
8421,2020.08.03,김용균 씨 사망 20개월 만에 서부발전 대표 등 16명 기소,월,1
8415,2020.08.03,"""故 이민화 도전정신, 후배 창업가들이 계승해야""",월,1
8419,2020.08.03,금호타이어 창사 60주년 이래 최대 위기 봉착(종합),월,1
8418,2020.08.03,"김현미 ""현 4.0% 수준인 전월세전환율, 적정성 검토해야""",월,1
8417,2020.08.03,쇼핑·배달·세금 납부까지 페이코 '생활 플랫폼' 선언,월,1
8416,2020.08.03,"박승 前 한은 총재, 모교 백석초교에 전재산 10억 기부",월,1
8414,2020.08.03,"홍남기 ""전세 감소·전셋값 상승, 공급 확대로 돌파""",월,1
8420,2020.08.03,"CJ제일제당, 탈 일본 성공…햇반, 10월부터 100% 국산 제조",월,1
8441,2020.08.04,한빛5호기 원자로 헤드 용접봉 사용 오류…시정조치,화,1
8440,2020.08.04,"기아차, UEFA 아동재단과 난민 어린이 축구화 기부",화,1
8439,2020.08.04,"'동학개미의 힘' 키움증권, 2분기 영업이익 3천140억원…381%↑",화,1
8438,2020.08.04,"경상남도, 성범죄 감시단 운영",화,1
8437,2020.08.04,중국 어선이 투기한 어구로 서해5도 어장 환경악화….수거작업 착수,화,1
8436,2020.08.04,"창원시, 제2 안민터널 조기 개통한다",화,1
8435,2020.08.04,거대한 쓰레기장된 충주호…14년만에 최다 3만㎥ '둥둥',화,1
8434,2020.08.04,"정부 ""공공재건축 최대 50층 허용, 정부-서울시 이견 없다""",화,1
8432,2020.08.04,보험사가 판매한 금 무역금융 사모펀드 610억 환매 연기,화,1
8431,2020.08.04,"신일전자 ""미니 의류 건조기"" 출시",화,1
8430,2020.08.04,"진로, 처음으로 미국 TV광고…""세계에서 가장 많이 팔린 증류주""",화,1
8429,2020.08.04,"임진강 필승교 수위 4m 육박…경기도 ""주민·어민 주의""",화,1
8428,2020.08.04,위기의 포드차 CEO 전격교체…해킷 물러나고 팔리 발탁,화,1
8433,2020.08.04,"넵스홈, 매트리스 시장 공략",화,1
8455,2020.08.05,"크린랲, 건전지 사업 뛰어든 까닭",수,1
8454,2020.08.05,여경협 '폭언'·소공연 '술판'…中企 단체장 잇단 구설수,수,1
8453,2020.08.05,"LH, 임대주택 태양광 발전으로 탄소배출권 2만1천t 추가 확보",수,1
8452,2020.08.05,"동화기업 계열사, 한국일보 지분 100% 획득…""지배구조 단순화""(종합)",수,1
8451,2020.08.05,"코웨이, 해외 매출 호조에 2분기 영업이익 22.4% 증가",수,1
8449,2020.08.05,연천 한탄강 사랑교 일대 홍수주의보 발령,수,1
8450,2020.08.05,"법원 ""포스코인터, 다른 업체와 '대우 해외상표권' 계약 가능""",수,1
8447,2020.08.05,"'대우' 브랜드 외국에 넘어가나…法, 포스코인터 손 들어줘",수,1
8442,2020.08.05,"MS와 손잡은 삼성, '걸어다니는 게임 콘솔' 만들었다 [갤럭시 언팩]",수,1
8443,2020.08.05,"벤츠코리아, 김지섭 사장 직무대행 선임",수,1
8448,2020.08.05,LCC의 '생존 활로' 찾기…진에어 1092억 증자 추진,수,1
8445,2020.08.05,"""법정 최고이자율 연 10% 제한""…문진석 의원 법안 발의",수,1
8446,2020.08.05,"벤츠코리아, 뵨 하우버 사장 부임 취소…김지섭 부사장 직무대행",수,1
8444,2020.08.05,9억이상 주택 의심거래 상시조사…공공재건축 사례 발굴(종합2보),수,1
8469,2020.08.06,"'소주 찾기 판촉' 논란 동아대 학생회, 학생들에 사과문",목,1
8468,2020.08.06,"태백시장, 병충해 초비상 매봉산 배추밭 현장 점검",목,1
8467,2020.08.06,"광물공사, 2조 투입된 암바토비 니켈 광산 매각 착수",목,1
8466,2020.08.06,"대구상의 ""성서산단에 대구산업선 역사 만들어야""",목,1
8465,2020.08.06,"예탁원 노조 ""'옵티머스 사태' 관련 마녀사냥식 보도 중단해야""",목,1
8463,2020.08.06,자동차보험 진료비 심사 깐깐해진다…의료기관 현지확인 강화,목,1
8464,2020.08.06,"현대자동차, 영국 모빌리티 기업과 UAM 인프라 조성 나선다",목,1
8461,2020.08.06,도요타자동차 올 2분기 영업익 98%↓…코로나 영향,목,1
8460,2020.08.06,로봇산업 미래를 한곳에서…정부기관 주최 산업·기술분야 전시회 소식,목,1
8459,2020.08.06,"[속보] 신라젠, 상장 폐지 여부 결론 못 내려…심의 속개",목,1
8458,2020.08.06,"""건들면 죽는다!"" 신라젠 상폐 결정 연기에 소액주주들 '초조'",목,1
8457,2020.08.06,라임 투자한 회사 주가 조작한 일당 재판 넘겨져,목,1
8456,2020.08.06,미국 실직자수 감소…신규 실업수당 청구건수 크게 줄어,목,1
8462,2020.08.06,"정부, 뒤늦게 ""임대사업자 양도세 중과 조정""",목,1
8506,2020.08.09,오후엔 미니식당 변신…편의점 '카멜레온 전략',일,1
8511,2020.08.09,진주회관·내호냉면 등 백년가게 선정,일,1
8510,2020.08.09,보름만에 1만명 다녀간 '단지 세탁소',일,1
8509,2020.08.09,[포토] “자연산 햇 송이 맛보세요”,일,1
8508,2020.08.09,아웃도어 브랜드 잔혹사…빈폴스포츠 이어 마무트도 철수,일,1
8507,2020.08.09,"꽉 막힌 아시아나항공 매각 협상, 대표이사 협상으로 뚫릴까",일,1
8505,2020.08.09,"이마트, 긴 장마에 밀키트 인기",일,1
8504,2020.08.09,"이베이코리아, 익일배송 제주 확대",일,1
8502,2020.08.09,"농협은행, 은행권 첫 '혜택 한눈에 보기' 서비스 출시",일,1
8501,2020.08.09,"서경원·윤참나 교수, 제37회 청람상",일,1
8500,2020.08.09,올해 밴플리트상에 美참전용사·대한상의·BTS,일,1
8499,2020.08.09,"동양물산, 양양·속초에 운반차 기증",일,1
8498,2020.08.09,"마힌드라, 쌍용차 지분 축소 고려 ""새 투자자와 대화중""",일,1
8503,2020.08.09,현대렌탈케어 얼음정수기 출시,일,1
8520,2020.08.10,"카드업계 ""이스타 항공권 환불금 못받았다"" 법원에 지급명령신청",월,1
8524,2020.08.10,"홍남기 ""집값 안정 넘어 하향조정 필요…정책은 내각 책임""",월,1
8523,2020.08.10,"홍남기 ""집값 안정 넘어 하향조정할 필요 있어""",월,1
8522,2020.08.10,"농협은행, 최저 연 1.65%로 다른 은행 신용대출 고객 유혹",월,1
8521,2020.08.10,"현대리바트, 2분기 영업이익 100억…67.6% 증가",월,1
8525,2020.08.10,"혼다코리아, 수해복구 성금 1억",월,1
8519,2020.08.10,돈 버는 자식 있어도 생계급여 받는다,월,1
8517,2020.08.10,"세븐일레븐, 실종아동찾기 캠페인",월,1
8512,2020.08.10,"코로나19 직격탄 맞은 메리어트, 올 2분기 2억달러대 적자",월,1
8513,2020.08.10,"[속보] 마힌드라 ""쌍용차 투자자 나오면 대주주 포기하겠다""",월,1
8518,2020.08.10,[포토] 긴 장마에 채소가격 고공행진,월,1
8515,2020.08.10,"마힌드라 ""쌍용차 투자자 나오면 대주주 포기""",월,1
8516,2020.08.10,"""수재민 돕자""…롯데·포스코·신세계 등 잇따라 성금",월,1
8514,2020.08.10,"'물폭탄' 피해 입은 차량 7113대 넘어…""9년 만에 최악""",월,1
8539,2020.08.11,"SK이노베이션, '친환경 캠페인'…3주 만에 1000만 클릭",화,1
8538,2020.08.11,"LG전자, 천장에 사계절용 선풍기…실링팬 출시",화,1
8537,2020.08.11,금호타이어 '계좌 압류 사태' 진흙탕길,화,1
8536,2020.08.11,"제주항공 2분기 순손실 1천6억원…""이스타 관련 174억원 확대""",화,1
8535,2020.08.11,"소진공, 농어촌公과 지역발전 협약",화,1
8533,2020.08.11,'먹자골목'서도 온누리상품권 쓸 수 있다,화,1
8534,2020.08.11,호우 피해 재해자금 원스톱 신청,화,1
8531,2020.08.11,"2차전지 후공정 장비 1위 피앤이솔루션 ""전기차 붐 타고 글로벌 시장 도전""",화,1
8530,2020.08.11,경북 경제부지사에 하대성,화,1
8529,2020.08.11,"창원·진주·김해, 연구소기업 창업 '활기'",화,1
8528,2020.08.11,"""청계천 세운상가 재개발이 도심 제조업 위협…대책 마련해야""",화,1
8527,2020.08.11,1천만원이상 지방세 체납자 최장 30일 감치…액상담배 세금 배로(종합),화,1
8526,2020.08.11,"'노딜' 제주항공, 2분기 순손실 1006억…""이스타 관련 손실 174억 확대""",화,1
8532,2020.08.11,"서비스품질지수, 3세대 평가모형으로 진화한다",화,1
8548,2020.08.12,"한국자금중개, 새 전무이사로 박종열 전 한은 금융검사실장 선임",수,1
8552,2020.08.12,"하나금융, 인천서 어린이집 개원",수,1
8551,2020.08.12,"개성공단기업비상대책위 ""북측에 먹거리·방역용품 지원 추진""",수,1
8550,2020.08.12,"메르세데스벤츠, 교육지원 기금 전달",수,1
8549,2020.08.12,김동호·최해천·이한구 교수 '수당상' 수상,수,1
8547,2020.08.12,"[단독 인터뷰] 윤종원 기업은행장 ""워밍업은 끝났다…모험 자본 전문은행 '혁신' 보여줄 것""",수,1
8553,2020.08.12,청년 '체감실업률' 사상 최고,수,1
8545,2020.08.12,국제 금값 하락에…KRX 금값도 6% 급락,수,1
8544,2020.08.12,"[게시판] 대한건설협회·건설공제조합, 수재민 성금 3억원 전달",수,1
8543,2020.08.12,"신세계 강남점, 코로나19 확진자 방문에 조기 영업 종료",수,1
8542,2020.08.12,"CJ프레시웨이, 2분기 흑자전환",수,1
8541,2020.08.12,"물산업, 친환경제품 공모전을 통해 스타트업 사업화 지원나선다",수,1
8540,2020.08.12,"뉴욕증시, 러시아 코로나 백신 개발 등에 상승 출발",수,1
8546,2020.08.12,"FCA코리아, 신임 사장에 제이크 아우만 선임",수,1
8566,2020.08.13,"SK이노베이션, 자회사 SK루브리컨츠 지분 일부 매각 검토",목,0
8565,2020.08.13,"'삼성생명법', 삼성전자 지배구조 '뇌관' 되나…입법논의에 촉각",목,0
8564,2020.08.13,"BGF, 친환경 브랜드 '리버트' 출시",목,0
8563,2020.08.13,"11번가, 국내 숙박 상품 할인전",목,0
8562,2020.08.13,"CJ오쇼핑, 세계과자 구독 서비스",목,0
8561,2020.08.13,롯데백화점 '오쏘몰' 팝업스토어,목,0
8567,2020.08.13,"'사업 다각화의 힘'…LF, 2분기 실적 '선방'",목,0
8559,2020.08.13,"테슬라코리아, 특별 시승 이벤트 진행",목,0
8560,2020.08.13,"""공매도 금지 내년까지 연장 vs ""금지 장기화에 외인 유출 우려""",목,0
8554,2020.08.13,"포드차, 포드에지·링컨MKX 등 50여만대 리콜",목,0
8555,2020.08.13,"""의무보험 미가입 차량 운행, 소유자 아니면 처벌 못해""",목,0
8557,2020.08.13,"""공매도 금지 내년까지 연장 vs ""금지 장기화에 외인 유출 우려""(종합)",목,0
8556,2020.08.13,"재규어랜드로버코리아, 영국 출신 사장으로 교체",목,0
8558,2020.08.13,"사상 첫 상장폐지후 거래재개, 감마누 상폐 무효소송 최종 승소(종합)",목,0
8618,2020.08.17,[김상무 &amp; 이부장 ] 하나은행 직원들이 꼽은 '을지로 식당',월,0
8623,2020.08.17,"금호타이어, 노조가 압류한 회사 계좌…집행정지 신청",월,0
8622,2020.08.17,테슬라 '배터리 데이' 주인공은 中 CATL?…긴장한 K배터리,월,0
8621,2020.08.17,경남 청년 창업기업 투자 '하모펀드' 10월 운용,월,0
8620,2020.08.17,3040 직장맘 매료시킨 '뽑아쓰는 마스크팩',월,0
8619,2020.08.17,"경기도, 中企에 '공공임대 산업단지' 공급",월,0
8617,2020.08.17,"유석환 로킷헬스케어 대표 ""바이오 프린팅 기술로 '당뇨발' 재생 치료""",월,0
8610,2020.08.17,소시지 2개 사면 콜라가 공짜?,월,0
8615,2020.08.17,[김상무 &amp; 이부장] 기상청 대체재로 뜬 노르웨이 'Yr'…우리말 번역 된 美아큐웨더 입소문,월,0
8614,2020.08.17,"""승진하면 뭐해, 집도 없는데"" 후배들 수군거림에 얼굴 '화끈' [김상무 &amp; 이부장]",월,0
8613,2020.08.17,"CJ오쇼핑, 신상 모바일 첫 공개",월,0
8612,2020.08.17,LG 서울역빌딩 근무 직원도 코로나19 확진,월,0
8611,2020.08.17,택배업무 재개,월,0
8616,2020.08.17,"[김상무 &amp; 이부장] CU, 수해 지역에 '이동형 편의점' 문 열어",월,0
8632,2020.08.18,"케이피티유 ""관계사 알루아시아 주식 16억원에 추가취득""",화,1
8637,2020.08.18,"경차부터 미니밴까지…현대차, 전기차 2년간 9종 몰아쳐 출시",화,1
8636,2020.08.18,"알루코 ""계열사 알루아시아 주식 474억원에 추가취득""",화,1
8635,2020.08.18,'광물공사·광해공단 통합 반대' 전국 폐광지역 공동 대응키로,화,1
8634,2020.08.18,서민금융진흥원 등 '호우피해' 순창 외이마을에 3000만원 등 지원,화,1
8633,2020.08.18,"텀블러 포장, 곱창끈 만들기 등 '낫랩 클래스' 여는 러쉬코리아",화,1
8631,2020.08.18,영국 유통업체 마크스 앤드 스펜서 7천명 감원 추진,화,1
8624,2020.08.18,"뉴욕증시, 유통가 호실적에 S&amp;P 사상 최고 경신 출발",화,1
8629,2020.08.18,코로나19 확산으로 외식·호텔뷔페 영업 중단…대책마련 '부심',화,1
8628,2020.08.18,한여름 바다 고수온·냉수대 발생…양식장 관리 비상,화,1
8627,2020.08.18,이스타항공 재매각 시동…매각주관사 선정하고 인력 감축 검토(종합),화,1
8626,2020.08.18,"미 주택시장, 코로나 회복 청신호…7월 착공 23%↑",화,1
8625,2020.08.18,"도요타, 아마존과 손잡고 커넥티드카 개발",화,1
8630,2020.08.18,"신한알파리츠 ""신한알파남산위탁관리부동산투자 주식 47억 취득""",화,1
8651,2020.08.19,주식·부동산 역대급 '빚투'…가계빚 1637조원 '사상 최대',수,0
8650,2020.08.19,"의성군유치위 ""통합신공항 시설 배치안은 무효다""",수,0
8649,2020.08.19,"임대소득 月 100만원 은퇴자, 건보료 年 47만원 더 낸다",수,0
8648,2020.08.19,"홍남기, 수해 복구 4차 추경엔 선 그어",수,0
8647,2020.08.19,"서울 소비 8.3% 급감…광공업 생산, 2분기 20%↓",수,0
8646,2020.08.19,"쿠팡 인천4물류센터, 코로나19 확진자 발생으로 폐쇄",수,0
8645,2020.08.19,"산업장관 ""산지 태양광 안전점검 강화하고 제도 개선""",수,0
8643,2020.08.19,"마이데이터 허가 경쟁 과열되자 ""기존업체 40여곳 일괄 심사""",수,0
8642,2020.08.19,"SK건설, 국내 선두 환경폐기물처리업체 인수 우선협상자로 선정",수,0
8641,2020.08.19,[증시신상품] 롱숏 지수 추종 ETF 등 4종목 21일 신규 상장,수,0
8640,2020.08.19,제주항공 유상증자 '흥행 성공'…1조3000억 뭉칫돈 몰려,수,0
8639,2020.08.19,"검찰, '이재용 프로포폴 의혹' 제보자 구속 기소…""공갈 혐의""",수,0
8638,2020.08.19,안면도 해변 폐사한 전어 떠밀려와…태안군 20t 수거,수,0
8644,2020.08.19,[포토] “내가 GS25 도보 배달원 1호”,수,0
8660,2020.08.20,"홍남기 ""공매도 금지 조치, 연장하는게 바람직""",목,1
8664,2020.08.20,"한국은행 신임 부총재에 이승헌…""보수적 한은 문화 개혁의지 강해""",목,1
8663,2020.08.20,"홍남기 ""공매도 금지 조치, 연장 바람직…조만간 관련기관 조율""",목,1
8662,2020.08.20,"산은, HDC현산에 '이동걸-정몽규 면담' 제안",목,1
8665,2020.08.20,"한은, 이승헌 신임 부총재 임명…세대교체 가속화 전망(종합)",목,1
8661,2020.08.20,인천공항 물류센터 입주업체 직원도 코로나 확진,목,1
8659,2020.08.20,"조성국 노루페인트 대표, 코로나19 극복 '덕분에 챌린지' 캠페인 동참",목,1
8655,2020.08.20,"두산그룹, VC 계열사…신한금융지주에 매각",목,1
8657,2020.08.20,"""아시아나 결론 내자""…이동걸, 정몽규에 최종담판 제안",목,1
8656,2020.08.20,"""아시아나 M&amp;A 담판 짓자""…이동걸, 정몽규에 면담 제안",목,1
8654,2020.08.20,"금호타이어, 계좌 압류 사태 한숨 돌렸다",목,1
8653,2020.08.20,"신성금고, 안전금고 플랫폼 서비스 '볼트1932' 개설",목,1
8652,2020.08.20,"돌연 사임 밝힌 WTO 사무총장, 어디 가나 했더니…",목,1
8658,2020.08.20,한국은행 부총재에 이승헌,목,1
8706,2020.08.23,'반도체 신화' 뒤엔 체력…김기남 부회장 '등산경영',일,1
8705,2020.08.23,"트라패스, 비대면 모금 솔루션",일,1
8704,2020.08.23,중진공 '수출바우처 매칭페어',일,1
8703,2020.08.23,"소부장 中企, 기술 상용화 지원",일,1
8702,2020.08.23,"물 없이 반도체 오염 물질 정화…지앤비에스ENG, 업계 최초 개발",일,1
8701,2020.08.23,아동학대 신고센터로 변신한 편의점,일,1
8707,2020.08.23,"""임대말소 물량 쏟아져 집값 안정"" vs ""서울 아파트 극소수라 역부족""",일,1
8699,2020.08.23,日 불매운동에 편의점 상품도 다국적화,일,1
8698,2020.08.23,[포토] “햇사과·햇배 맛보세요”,일,1
8697,2020.08.23,네이버 장보기 화제는 모았는데…업체별로 따로따로 결제 '불편',일,1
8696,2020.08.23,"채소값 급등에도…이마트 배추, 도매가보다 싼 비결은",일,1
8695,2020.08.23,"쑥쑥 크는 에버랜드 아기 판다…""한 달 만에 1㎏ 됐어요""",일,1
8694,2020.08.23,"경북도, 통합신공항 연계 동해안 5개 시·군 발전전략 구체화",일,1
8700,2020.08.23,'집콕족' 확대…취미·정리용품 판매 급증,일,1
8721,2020.08.24,"20억 집 공동명의로 보유한 1주택 노부부, 내년 보유세, 단독명의보다 248만원 더 내",월,1
8720,2020.08.24,"청년 구직자 3분의 2 ""中企는 안간다""",월,1
8719,2020.08.24,"경남은행, 지역 재투자 '1위'",월,1
